Date_Time,KVNY,KBUR,KCQT
2012-03-25 10:51:00,46.9,,
2012-03-25 10:53:00,,44.88,
2012-03-25 10:54:00,,,44.5
2012-03-25 11:05:00,,46.34,
2012-03-25 11:08:00,48.16,,
2012-03-25 11:20:00,48.16,,
2012-03-25 11:47:00,,,49.95
2012-03-25 11:51:00,47.99,,
2012-03-25 11:53:00,,47.99,
2012-03-25 12:03:00,,,51.76
2012-03-25 12:11:00,,,51.76
2012-03-25 12:23:00,,,51.76
2012-03-25 12:39:00,,,51.76
2012-03-25 12:47:00,,,51.96
2012-03-25 12:51:00,49.98,,
2012-03-25 12:53:00,,49.98,
2012-03-25 12:54:00,,,51.78
2012-03-25 12:59:00,,,51.78
2012-03-25 13:04:00,,,51.78
2012-03-25 13:05:00,49.98,,
2012-03-25 13:06:00,,49.98,51.78
2012-03-25 13:14:00,,,51.78
2012-03-25 13:26:00,,,51.78
2012-03-25 13:42:00,,,51.76
2012-03-25 13:47:00,,,51.96
2012-03-25 13:50:00,,,51.78
2012-03-25 13:51:00,48.89,,
2012-03-25 13:53:00,,49.98,
2012-03-25 13:55:00,,,51.78
2012-03-25 14:03:00,,,51.78
2012-03-25 14:11:00,,,51.78
2012-03-25 14:13:00,49.96,,
2012-03-25 14:23:00,,,51.78
2012-03-25 14:47:00,,,51.96
2012-03-25 14:51:00,49.98,,
2012-03-25 14:53:00,,49.98,
2012-03-25 15:00:00,,,51.78
2012-03-25 15:03:00,,,51.78
2012-03-25 15:06:00,,,49.98
2012-03-25 15:13:00,,,48.16
2012-03-25 15:18:00,,,48.16
2012-03-25 15:23:00,,,48.16
2012-03-25 15:28:00,,46.36,
2012-03-25 15:29:00,,,49.98
2012-03-25 15:47:00,,,48.89
2012-03-25 15:51:00,44.9,,
2012-03-25 15:53:00,,46.36,
2012-03-25 15:57:00,,,46.36
2012-03-25 16:18:00,,44.55,
2012-03-25 16:28:00,,,46.38
2012-03-25 16:42:00,,,46.38
2012-03-25 16:47:00,,,46.92
2012-03-25 16:51:00,42.92,,
2012-03-25 16:53:00,,42.93,
2012-03-25 17:05:00,,,46.38
2012-03-25 17:08:00,,,46.38
2012-03-25 17:11:00,,,46.38
2012-03-25 17:14:00,,,46.38
2012-03-25 17:47:00,,,46.92
2012-03-25 17:51:00,44.0,,
2012-03-25 17:53:00,,40.93,
2012-03-25 18:06:00,,,46.36
2012-03-25 18:16:00,,,46.36
2012-03-25 18:47:00,,,44.9
2012-03-25 18:51:00,40.91,,
2012-03-25 18:53:00,,42.01,
2012-03-25 19:47:00,,,44.9
2012-03-25 19:51:00,42.92,,
2012-03-25 19:53:00,,42.01,
2012-03-25 20:41:00,,,46.38
2012-03-25 20:47:00,,,44.91
2012-03-25 20:51:00,42.93,,44.55
2012-03-25 20:53:00,,42.01,
2012-03-25 21:02:00,,42.75,
2012-03-25 21:17:00,,42.75,
2012-03-25 21:24:00,,42.75,
2012-03-25 21:34:00,,44.58,
2012-03-25 21:43:00,,44.58,
2012-03-25 21:47:00,,,46.01
2012-03-25 21:51:00,42.93,,
2012-03-25 21:53:00,,42.94,
2012-03-25 22:01:00,42.75,42.75,
2012-03-25 22:37:00,42.75,,
2012-03-25 22:47:00,,,46.01
2012-03-25 22:51:00,42.94,,
2012-03-25 22:53:00,,44.03,
2012-03-25 23:07:00,42.75,,
2012-03-25 23:15:00,,42.75,
2012-03-25 23:27:00,,44.58,
2012-03-25 23:31:00,,,44.55
2012-03-25 23:44:00,,42.75,
2012-03-25 23:47:00,,,44.92
2012-03-25 23:51:00,44.03,,
2012-03-25 23:53:00,,42.94,
2012-03-26 00:28:00,,,44.55
2012-03-26 00:47:00,,,44.92
2012-03-26 00:51:00,42.94,,
2012-03-26 00:53:00,,44.03,
2012-03-26 01:25:00,,,44.55
2012-03-26 01:38:00,,,44.55
2012-03-26 01:47:00,,,44.92
2012-03-26 01:51:00,42.93,,
2012-03-26 01:53:00,,44.93,
2012-03-26 02:14:00,44.58,,
2012-03-26 02:20:00,,44.58,
2012-03-26 02:47:00,,,46.01
2012-03-26 02:48:00,44.58,,
2012-03-26 02:51:00,44.02,,
2012-03-26 02:53:00,,44.93,
2012-03-26 03:14:00,44.58,,
2012-03-26 03:15:00,,44.58,
2012-03-26 03:39:00,44.58,,
2012-03-26 03:45:00,,44.58,
2012-03-26 03:47:00,,,46.01
2012-03-26 03:51:00,44.02,,
2012-03-26 03:52:00,,,46.38
2012-03-26 03:53:00,,44.95,
2012-03-26 03:55:00,,,46.38
2012-03-26 04:12:00,,46.4,
2012-03-26 04:22:00,44.58,,
2012-03-26 04:25:00,44.58,,
2012-03-26 04:28:00,,46.4,
2012-03-26 04:34:00,,,46.38
2012-03-26 04:35:00,44.58,,
2012-03-26 04:39:00,,46.4,
2012-03-26 04:47:00,,,46.01
2012-03-26 04:51:00,44.03,,
2012-03-26 04:53:00,,46.03,
2012-03-26 04:55:00,,,46.38
2012-03-26 04:59:00,44.58,,
2012-03-26 05:09:00,,46.4,
2012-03-26 05:21:00,44.58,,
2012-03-26 05:47:00,,,46.01
2012-03-26 05:51:00,44.93,,
2012-03-26 05:53:00,,46.03,
2012-03-26 06:24:00,,46.4,
2012-03-26 06:47:00,,,46.9
2012-03-26 06:51:00,44.93,,
2012-03-26 06:53:00,,46.03,
2012-03-26 07:20:00,,,46.34
2012-03-26 07:31:00,44.55,,
2012-03-26 07:34:00,,,46.34
2012-03-26 07:42:00,,,46.34
2012-03-26 07:47:00,,,46.89
2012-03-26 07:51:00,44.91,,
2012-03-26 07:53:00,,44.92,
2012-03-26 08:47:00,,,46.87
2012-03-26 08:51:00,45.99,,
2012-03-26 08:53:00,,46.36,
2012-03-26 09:47:00,,,46.86
2012-03-26 09:51:00,44.88,,
2012-03-26 09:53:00,,45.98,
2012-03-26 10:14:00,,,46.31
2012-03-26 10:17:00,,,44.5
2012-03-26 10:27:00,,,46.31
2012-03-26 10:38:00,,,46.31
2012-03-26 10:47:00,,,45.95
2012-03-26 10:51:00,44.87,,
2012-03-26 10:53:00,,44.87,
2012-03-26 11:47:00,,,45.94
2012-03-26 11:51:00,44.87,,
2012-03-26 11:53:00,,43.96,
2012-03-26 12:47:00,,,43.95
2012-03-26 12:51:00,44.85,,
2012-03-26 12:53:00,,42.86,
2012-03-26 13:47:00,,,44.85
2012-03-26 13:51:00,42.86,,
2012-03-26 13:53:00,,42.68,
2012-03-26 14:47:00,,,46.84
2012-03-26 14:51:00,43.95,,
2012-03-26 14:53:00,,43.94,
2012-03-26 15:47:00,,,46.84
2012-03-26 15:51:00,43.94,,
2012-03-26 15:53:00,,44.85,
2012-03-26 16:47:00,,,46.84
2012-03-26 16:51:00,42.86,,
2012-03-26 16:53:00,,44.49,
2012-03-26 17:47:00,,,44.86
2012-03-26 17:51:00,42.86,,
2012-03-26 17:53:00,,43.95,
2012-03-26 18:47:00,,,44.86
2012-03-26 18:51:00,44.86,,
2012-03-26 18:53:00,,42.86,
2012-03-26 19:47:00,,,45.95
2012-03-26 19:50:00,,44.5,
2012-03-26 19:51:00,43.97,,
2012-03-26 19:53:00,,44.87,
2012-03-26 20:31:00,,44.51,
2012-03-26 20:47:00,,,46.87
2012-03-26 20:51:00,42.89,,
2012-03-26 20:53:00,,43.97,
2012-03-26 21:47:00,,,45.97
2012-03-26 21:51:00,42.89,,
2012-03-26 21:53:00,,43.98,
2012-03-26 22:47:00,,,45.97
2012-03-26 22:51:00,41.99,,
2012-03-26 22:53:00,,42.89,
2012-03-26 23:47:00,,,44.88
2012-03-26 23:51:00,42.0,,
2012-03-26 23:53:00,,42.91,
2012-03-27 00:47:00,,,43.98
2012-03-27 00:51:00,42.01,,
2012-03-27 00:53:00,,42.92,
2012-03-27 01:47:00,,,43.99
2012-03-27 01:51:00,40.93,,
2012-03-27 01:53:00,,42.93,
2012-03-27 02:47:00,,,44.0
2012-03-27 02:51:00,40.93,,
2012-03-27 02:53:00,,42.02,
2012-03-27 03:47:00,,,42.92
2012-03-27 03:51:00,39.86,,
2012-03-27 03:53:00,,40.95,
2012-03-27 04:47:00,,,42.93
2012-03-27 04:51:00,39.86,,
2012-03-27 04:53:00,,39.86,
2012-03-27 05:47:00,,,42.93
2012-03-27 05:51:00,39.86,,
2012-03-27 05:53:00,,39.86,
2012-03-27 06:47:00,,,42.92
2012-03-27 06:51:00,39.86,,
2012-03-27 06:53:00,,38.95,
2012-03-27 07:47:00,,,42.89
2012-03-27 07:51:00,42.02,,
2012-03-27 07:53:00,,42.02,
2012-03-27 08:47:00,,,43.96
2012-03-27 08:51:00,41.98,,
2012-03-27 08:53:00,,40.89,
2012-03-27 09:47:00,,,43.95
2012-03-27 09:51:00,41.96,,
2012-03-27 09:53:00,,41.97,
2012-03-27 10:47:00,,,43.95
2012-03-27 10:51:00,40.87,,
2012-03-27 10:53:00,,42.86,
2012-03-27 11:47:00,,,43.95
2012-03-27 11:51:00,40.87,,
2012-03-27 11:53:00,,40.87,
2012-03-27 12:47:00,,,43.96
2012-03-27 12:51:00,36.91,,
2012-03-27 12:53:00,,38.88,
2012-03-27 13:47:00,,,44.85
2012-03-27 13:51:00,39.8,,
2012-03-27 13:53:00,,39.79,
2012-03-27 14:47:00,,,42.87
2012-03-27 14:51:00,41.98,,
2012-03-27 14:53:00,,39.8,
2012-03-27 15:47:00,,,41.96
2012-03-27 15:51:00,39.81,,
2012-03-27 15:53:00,,35.82,
2012-03-27 16:47:00,,,39.78
2012-03-27 16:51:00,40.88,,
2012-03-27 16:53:00,,37.8,
2012-03-27 17:47:00,,,41.96
2012-03-27 17:51:00,34.92,,
2012-03-27 17:53:00,,33.83,
2012-03-27 18:47:00,,,45.95
2012-03-27 18:51:00,34.91,,
2012-03-27 18:53:00,,38.88,
2012-03-27 19:47:00,,,45.95
2012-03-27 19:51:00,36.88,,
2012-03-27 19:53:00,,40.88,
2012-03-27 20:47:00,,,45.96
2012-03-27 20:51:00,35.8,,
2012-03-27 20:53:00,,42.87,
2012-03-27 21:47:00,,,45.97
2012-03-27 21:51:00,37.8,,
2012-03-27 21:53:00,,40.88,
2012-03-27 22:47:00,,,45.97
2012-03-27 22:51:00,39.8,,
2012-03-27 22:53:00,,39.8,
2012-03-27 23:47:00,,,45.98
2012-03-27 23:51:00,39.81,,
2012-03-27 23:53:00,,39.82,
2012-03-28 00:47:00,,,45.99
2012-03-28 00:51:00,39.82,,
2012-03-28 00:53:00,,39.83,
2012-03-28 01:47:00,,,44.9
2012-03-28 01:51:00,39.83,,
2012-03-28 01:53:00,,38.92,
2012-03-28 02:47:00,,,43.99
2012-03-28 02:51:00,40.91,,
2012-03-28 02:53:00,,38.92,
2012-03-28 03:47:00,,,42.9
2012-03-28 03:51:00,40.93,,
2012-03-28 03:53:00,,39.83,
2012-03-28 04:47:00,,,44.0
2012-03-28 04:51:00,40.93,,
2012-03-28 04:53:00,,39.84,
2012-03-28 05:47:00,,,42.92
2012-03-28 05:51:00,38.93,,
2012-03-28 05:53:00,,39.83,
2012-03-28 06:47:00,,,42.92
2012-03-28 06:51:00,37.85,,
2012-03-28 06:53:00,,37.84,
2012-03-28 07:47:00,,,42.89
2012-03-28 07:51:00,38.92,,
2012-03-28 07:53:00,,39.83,
2012-03-28 08:47:00,,,43.96
2012-03-28 08:51:00,41.98,,
2012-03-28 08:53:00,,42.72,
2012-03-28 09:47:00,,,43.95
2012-03-28 09:51:00,42.86,,
2012-03-28 09:53:00,,42.87,
2012-03-28 10:47:00,,,44.85
2012-03-28 10:51:00,41.95,,
2012-03-28 10:53:00,,42.68,
2012-03-28 11:47:00,,,45.94
2012-03-28 11:51:00,43.95,,
2012-03-28 11:53:00,,42.86,
2012-03-28 12:47:00,,,47.94
2012-03-28 12:51:00,44.86,,
2012-03-28 12:53:00,,45.94,
2012-03-28 13:47:00,,,47.93
2012-03-28 13:51:00,46.85,,
2012-03-28 13:53:00,,45.94,
2012-03-28 14:47:00,,,51.0
2012-03-28 14:51:00,47.93,,
2012-03-28 14:53:00,,47.93,
2012-03-28 15:47:00,,,51.91
2012-03-28 15:51:00,48.84,,
2012-03-28 15:53:00,,47.93,
2012-03-28 16:47:00,,,51.91
2012-03-28 16:51:00,48.84,,
2012-03-28 16:53:00,,49.92,
2012-03-28 17:47:00,,,51.91
2012-03-28 17:51:00,48.83,,
2012-03-28 17:53:00,,49.92,
2012-03-28 18:47:00,,,53.01
2012-03-28 18:51:00,48.83,,
2012-03-28 18:53:00,,49.92,
2012-03-28 19:25:00,,,53.57
2012-03-28 19:47:00,,,53.03
2012-03-28 19:50:00,,,53.57
2012-03-28 19:51:00,49.92,,
2012-03-28 19:53:00,,49.92,
2012-03-28 20:47:00,,,53.03
2012-03-28 20:51:00,49.93,,
2012-03-28 20:53:00,,51.01,
2012-03-28 21:47:00,,,53.03
2012-03-28 21:51:00,49.94,,
2012-03-28 21:53:00,,51.02,
2012-03-28 22:47:00,,,53.03
2012-03-28 22:51:00,49.95,,
2012-03-28 22:53:00,,51.03,
2012-03-28 23:47:00,,,51.95
2012-03-28 23:51:00,48.87,,
2012-03-28 23:53:00,,51.04,
2012-03-29 00:47:00,,,53.04
2012-03-29 00:51:00,48.88,,
2012-03-29 00:53:00,,49.96,
2012-03-29 01:30:00,,51.78,
2012-03-29 01:47:00,,,53.04
2012-03-29 01:50:00,,51.78,
2012-03-29 01:51:00,48.88,,
2012-03-29 01:53:00,,51.97,
2012-03-29 02:47:00,,,51.96
2012-03-29 02:51:00,48.9,,
2012-03-29 02:53:00,,51.97,
2012-03-29 03:09:00,48.16,,
2012-03-29 03:25:00,48.16,,
2012-03-29 03:47:00,,,51.96
2012-03-29 03:51:00,47.99,,53.6
2012-03-29 03:53:00,,51.97,
2012-03-29 04:21:00,49.98,,
2012-03-29 04:47:00,,,53.05
2012-03-29 04:51:00,49.98,,
2012-03-29 04:53:00,,51.06,
2012-03-29 05:05:00,49.98,,
2012-03-29 05:47:00,,,51.96
2012-03-29 05:51:00,49.98,,
2012-03-29 05:53:00,,51.06,
2012-03-29 06:23:00,49.96,,
2012-03-29 06:47:00,,,51.95
2012-03-29 06:51:00,49.97,,
2012-03-29 06:53:00,,51.06,
2012-03-29 07:10:00,,51.78,
2012-03-29 07:47:00,,,51.94
2012-03-29 07:51:00,49.97,,
2012-03-29 07:53:00,,49.97,
2012-03-29 08:15:00,,,51.75
2012-03-29 08:40:00,,49.95,
2012-03-29 08:47:00,,,51.94
2012-03-29 08:51:00,49.95,,
2012-03-29 08:53:00,,49.95,
2012-03-29 09:00:00,49.95,,
2012-03-29 09:18:00,,49.94,
2012-03-29 09:28:00,,49.94,
2012-03-29 09:42:00,,,51.73
2012-03-29 09:47:00,,,51.92
2012-03-29 09:51:00,49.93,,
2012-03-29 09:53:00,,49.93,
2012-03-29 10:00:00,,49.94,
2012-03-29 10:47:00,,,51.91
2012-03-29 10:51:00,49.92,,
2012-03-29 10:53:00,,48.84,
2012-03-29 11:47:00,,,51.91
2012-03-29 11:51:00,48.84,,
2012-03-29 11:53:00,,48.83,
2012-03-29 12:47:00,,,51.01
2012-03-29 12:51:00,51.01,,
2012-03-29 12:53:00,,48.84,
2012-03-29 13:47:00,,,53.0
2012-03-29 13:51:00,51.92,,
2012-03-29 13:53:00,,51.0,
2012-03-29 14:47:00,,,51.91
2012-03-29 14:51:00,51.92,,
2012-03-29 14:53:00,,51.91,
2012-03-29 15:47:00,,,51.0
2012-03-29 15:51:00,45.97,,
2012-03-29 15:53:00,,49.93,
2012-03-29 16:47:00,,,51.91
2012-03-29 16:51:00,42.91,,
2012-03-29 16:53:00,,48.85,
2012-03-29 17:47:00,,,51.02
2012-03-29 17:51:00,42.0,,
2012-03-29 17:53:00,,51.01,
2012-03-29 18:22:00,,,51.75
2012-03-29 18:47:00,,,51.03
2012-03-29 18:51:00,44.87,,
2012-03-29 18:53:00,,51.01,
2012-03-29 18:55:00,,,51.76
2012-03-29 19:47:00,,,51.03
2012-03-29 19:51:00,49.92,,
2012-03-29 19:53:00,,51.03,
2012-03-29 20:47:00,,,51.04
2012-03-29 20:51:00,49.93,,
2012-03-29 20:53:00,,49.94,
2012-03-29 21:47:00,,,51.04
2012-03-29 21:51:00,49.95,,
2012-03-29 21:53:00,,49.95,
2012-03-29 22:14:00,,49.96,
2012-03-29 22:28:00,,49.96,
2012-03-29 22:47:00,49.96,,51.04
2012-03-29 22:51:00,49.96,,
2012-03-29 22:53:00,,49.96,
2012-03-29 22:54:00,,,51.76
2012-03-29 23:01:00,49.96,,
2012-03-29 23:47:00,,,51.03
2012-03-29 23:50:00,,49.96,
2012-03-29 23:51:00,49.97,,
2012-03-29 23:53:00,,49.96,
2012-03-30 00:47:00,,,51.03
2012-03-30 00:49:00,48.16,,
2012-03-30 00:51:00,48.89,,
2012-03-30 00:53:00,,49.97,
2012-03-30 01:35:00,48.16,,
2012-03-30 01:43:00,,49.96,
2012-03-30 01:47:00,,,51.03
2012-03-30 01:51:00,49.97,,
2012-03-30 01:53:00,,49.97,
2012-03-30 02:47:00,,,51.03
2012-03-30 02:51:00,48.88,,
2012-03-30 02:53:00,,49.98,
2012-03-30 03:47:00,,,51.03
2012-03-30 03:51:00,48.88,,
2012-03-30 03:53:00,,48.9,
2012-03-30 04:32:00,,48.16,
2012-03-30 04:43:00,,48.16,
2012-03-30 04:47:00,,,51.03
2012-03-30 04:51:00,48.89,,
2012-03-30 04:53:00,,50.0,
2012-03-30 05:08:00,48.16,,
2012-03-30 05:16:00,,49.98,
2012-03-30 05:47:00,,,51.03
2012-03-30 05:51:00,48.89,,
2012-03-30 05:53:00,,49.99,
2012-03-30 06:47:00,,,51.03
2012-03-30 06:51:00,48.89,,
2012-03-30 06:53:00,,49.99,
2012-03-30 07:12:00,,,51.76
2012-03-30 07:47:00,,,51.03
2012-03-30 07:51:00,48.88,,
2012-03-30 07:53:00,,49.99,
2012-03-30 08:47:00,,,51.03
2012-03-30 08:51:00,47.96,,
2012-03-30 08:53:00,,49.98,
2012-03-30 09:47:00,,,51.02
2012-03-30 09:51:00,49.96,,
2012-03-30 09:52:00,,,51.75
2012-03-30 09:53:00,,49.97,
2012-03-30 10:47:00,,,51.01
2012-03-30 10:51:00,49.93,,
2012-03-30 10:53:00,,51.03,
2012-03-30 11:10:00,,51.75,
2012-03-30 11:18:00,,,51.73
2012-03-30 11:28:00,,,51.73
2012-03-30 11:36:00,,51.74,
2012-03-30 11:41:00,,,51.73
2012-03-30 11:47:00,,,51.91
2012-03-30 11:51:00,51.0,,
2012-03-30 11:53:00,,51.01,
2012-03-30 12:31:00,,,53.54
2012-03-30 12:47:00,,,51.91
2012-03-30 12:51:00,51.01,,
2012-03-30 12:53:00,,51.91,
2012-03-30 13:47:00,,,52.99
2012-03-30 13:51:00,49.94,,
2012-03-30 13:53:00,,51.91,
2012-03-30 14:47:00,,,51.91
2012-03-30 14:51:00,51.02,,
2012-03-30 14:53:00,,51.73,
2012-03-30 15:47:00,,,51.91
2012-03-30 15:51:00,51.93,,
2012-03-30 15:53:00,,51.91,
2012-03-30 16:47:00,,,51.91
2012-03-30 16:51:00,51.01,,
2012-03-30 16:53:00,,51.91,
2012-03-30 17:47:00,,,51.91
2012-03-30 17:51:00,51.01,,
2012-03-30 17:53:00,,51.91,
2012-03-30 18:47:00,,,51.02
2012-03-30 18:51:00,49.92,,
2012-03-30 18:53:00,,51.01,
2012-03-30 18:56:00,,,51.75
2012-03-30 19:47:00,,,51.03
2012-03-30 19:51:00,49.92,,
2012-03-30 19:53:00,,49.94,
2012-03-30 20:03:00,,,51.76
2012-03-30 20:17:00,,,51.76
2012-03-30 20:44:00,,,51.76
2012-03-30 20:47:00,,,51.03
2012-03-30 20:51:00,49.94,,
2012-03-30 20:53:00,,49.94,
2012-03-30 21:47:00,,,51.04
2012-03-30 21:51:00,49.94,,
2012-03-30 21:53:00,,49.94,
2012-03-30 22:47:00,,,51.05
2012-03-30 22:51:00,49.94,,
2012-03-30 22:53:00,,51.04,
2012-03-30 23:47:00,,,51.05
2012-03-30 23:51:00,48.87,,
2012-03-30 23:53:00,,49.97,
2012-03-31 00:34:00,,49.98,
2012-03-31 00:35:00,48.16,,
2012-03-31 00:43:00,48.16,,
2012-03-31 00:47:00,,,51.05
2012-03-31 00:51:00,49.98,,
2012-03-31 00:53:00,,49.98,
2012-03-31 01:00:00,,49.98,
2012-03-31 01:05:00,49.98,,
2012-03-31 01:47:00,,,51.05
2012-03-31 01:51:00,49.98,,
2012-03-31 01:53:00,,51.07,
2012-03-31 02:10:00,49.98,,
2012-03-31 02:47:00,,,51.04
2012-03-31 02:51:00,49.98,,
2012-03-31 02:53:00,,51.07,51.76
2012-03-31 03:11:00,49.98,,
2012-03-31 03:20:00,49.98,,
2012-03-31 03:47:00,,,51.04
2012-03-31 03:48:00,49.98,,
2012-03-31 03:51:00,48.9,,
2012-03-31 03:53:00,,51.07,
2012-03-31 04:00:00,48.16,,
2012-03-31 04:47:00,,,49.95
2012-03-31 04:51:00,48.9,,
2012-03-31 04:53:00,,51.07,
2012-03-31 05:01:00,48.16,,
2012-03-31 05:28:00,,,51.78
2012-03-31 05:47:00,,,51.05
2012-03-31 05:51:00,49.98,,
2012-03-31 05:53:00,,49.98,
2012-03-31 06:36:00,,,51.78
2012-03-31 06:47:00,,,51.05
2012-03-31 06:51:00,49.98,,
2012-03-31 06:53:00,,49.97,
2012-03-31 07:47:00,,,49.96
2012-03-31 07:51:00,49.97,,
2012-03-31 07:53:00,,49.98,
2012-03-31 08:47:00,,,48.86
2012-03-31 08:51:00,49.98,,
2012-03-31 08:53:00,,49.97,
2012-03-31 09:02:00,,49.96,
2012-03-31 09:32:00,49.98,,
2012-03-31 09:47:00,,,49.94
2012-03-31 09:51:00,49.97,,
2012-03-31 09:53:00,,49.97,
2012-03-31 10:12:00,49.96,,
2012-03-31 10:47:00,,,49.94
2012-03-31 10:51:00,48.88,,
2012-03-31 10:53:00,,48.88,
2012-03-31 11:18:00,,,48.13
2012-03-31 11:47:00,,,49.94
2012-03-31 11:51:00,49.97,,
2012-03-31 11:53:00,,48.87,
2012-03-31 12:47:00,,,48.85
2012-03-31 12:49:00,51.76,,
2012-03-31 12:51:00,51.94,,
2012-03-31 12:52:00,,,51.75
2012-03-31 12:53:00,,51.05,
2012-03-31 13:11:00,,,51.76
2012-03-31 13:14:00,,,51.76
2012-03-31 13:31:00,,,53.57
2012-03-31 13:36:00,,,53.57
2012-03-31 13:41:00,,,51.75
2012-03-31 13:47:00,,,51.93
2012-03-31 13:51:00,51.01,,
2012-03-31 13:53:00,,48.84,51.74
2012-03-31 14:01:00,,,51.74
2012-03-31 14:19:00,,,49.92
2012-03-31 14:37:00,,,49.92
2012-03-31 14:47:00,,,49.92
2012-03-31 14:51:00,49.93,,
2012-03-31 14:53:00,,48.11,
2012-03-31 15:30:00,48.11,,
2012-03-31 15:44:00,,,49.92
2012-03-31 15:47:00,,,49.92
2012-03-31 15:51:00,48.84,,
2012-03-31 15:53:00,,48.84,49.92
2012-03-31 16:47:00,,,49.92
2012-03-31 16:53:00,,48.11,
2012-03-31 17:47:00,,,51.02
2012-03-31 17:51:00,46.85,,
2012-03-31 17:53:00,,47.94,
2012-03-31 18:20:00,,,51.75
2012-03-31 18:37:00,,,51.75
2012-03-31 18:47:00,,,49.94
2012-03-31 18:51:00,46.86,,49.94
2012-03-31 18:53:00,,48.86,
2012-03-31 19:47:00,,,49.94
2012-03-31 19:51:00,46.86,,
2012-03-31 19:53:00,,48.87,
2012-03-31 20:10:00,,,53.58
2012-03-31 20:15:00,,,53.58
2012-03-31 20:20:00,,,53.58
2012-03-31 20:30:00,,,53.58
2012-03-31 20:32:00,,49.96,
2012-03-31 20:34:00,,,53.58
2012-03-31 20:39:00,49.96,,
2012-03-31 20:42:00,,,53.58
2012-03-31 20:46:00,,,53.94
2012-03-31 20:51:00,49.98,,
2012-03-31 20:52:00,,,51.78
2012-03-31 20:53:00,,51.06,
2012-03-31 21:00:00,,,51.78
2012-03-31 21:07:00,,51.78,
2012-03-31 21:09:00,,51.78,
2012-03-31 21:12:00,,,51.78
2012-03-31 21:16:00,48.16,,
2012-03-31 21:17:00,,,51.78
2012-03-31 21:33:00,,51.8,51.78
2012-03-31 21:36:00,,,51.78
2012-03-31 21:43:00,,,51.78
2012-03-31 21:47:00,,,51.97
2012-03-31 21:51:00,48.89,,
2012-03-31 21:53:00,,49.98,
2012-03-31 22:02:00,,,51.78
2012-03-31 22:10:00,,,51.78
2012-03-31 22:14:00,,,51.78
2012-03-31 22:17:00,,,51.78
2012-03-31 22:44:00,,,51.78
2012-03-31 22:47:00,,,49.97
2012-03-31 22:51:00,42.89,,
2012-03-31 22:53:00,,45.99,
2012-03-31 23:47:00,,,45.99
2012-03-31 23:51:00,42.01,,
2012-03-31 23:53:00,,42.91,
2012-04-01 00:00:00,,42.72,
2012-04-01 00:47:00,,,45.99
2012-04-01 00:51:00,42.0,,
2012-04-01 00:53:00,,42.0,
2012-04-01 01:08:00,,42.74,
2012-04-01 01:19:00,,42.74,
2012-04-01 01:47:00,,,42.9
2012-04-01 01:51:00,42.01,,
2012-04-01 01:53:00,,42.02,
2012-04-01 02:47:00,,,42.91
2012-04-01 02:51:00,40.93,,
2012-04-01 02:53:00,,42.03,
2012-04-01 03:47:00,,,42.92
2012-04-01 03:51:00,39.84,,
2012-04-01 03:53:00,,40.95,
2012-04-01 04:47:00,,,42.93
2012-04-01 04:51:00,39.86,,
2012-04-01 04:53:00,,40.95,
2012-04-01 05:47:00,,,40.93
2012-04-01 05:51:00,39.86,,
2012-04-01 05:53:00,,40.96,
2012-04-01 06:47:00,,,40.93
2012-04-01 06:51:00,38.95,,
2012-04-01 06:53:00,,39.88,
2012-04-01 07:08:00,,39.15,
2012-04-01 07:28:00,,40.93,
2012-04-01 07:47:00,,,41.99
2012-04-01 07:51:00,39.84,,
2012-04-01 07:53:00,,39.83,
2012-04-01 08:47:00,,,35.8
2012-04-01 08:51:00,38.9,,
2012-04-01 08:53:00,,32.91,
2012-04-01 09:47:00,,,35.81
2012-04-01 09:51:00,32.91,,
2012-04-01 09:53:00,,32.91,
2012-04-01 10:47:00,,,33.83
2012-04-01 10:51:00,31.83,,
2012-04-01 10:53:00,,31.82,
2012-04-01 11:47:00,,,31.87
2012-04-01 11:51:00,30.76,,
2012-04-01 11:53:00,,30.03,
2012-04-01 12:47:00,,,31.89
2012-04-01 12:51:00,30.77,,
2012-04-01 12:53:00,,32.92,
2012-04-01 13:47:00,,,33.87
2012-04-01 13:51:00,30.77,,
2012-04-01 13:53:00,,32.93,
2012-04-01 14:47:00,,,33.86
2012-04-01 14:51:00,31.84,,
2012-04-01 14:53:00,,30.78,
2012-04-01 15:47:00,,,32.96
2012-04-01 15:51:00,30.76,,
2012-04-01 15:53:00,,28.8,
2012-04-01 16:47:00,,,32.96
2012-04-01 16:51:00,29.86,,
2012-04-01 16:53:00,,30.76,
2012-04-01 17:47:00,,,31.87
2012-04-01 17:51:00,27.87,,
2012-04-01 17:53:00,,30.76,
2012-04-01 18:47:00,,,30.77
2012-04-01 18:51:00,28.76,,
2012-04-01 18:53:00,,29.84,
2012-04-01 19:47:00,,,30.76
2012-04-01 19:51:00,31.82,,
2012-04-01 19:53:00,,31.82,
2012-04-01 20:47:00,,,31.83
2012-04-01 20:51:00,31.82,,
2012-04-01 20:53:00,,31.82,
2012-04-01 21:47:00,,,31.83
2012-04-01 21:51:00,32.91,,
2012-04-01 21:53:00,,31.82,
2012-04-01 22:47:00,,,32.91
2012-04-01 22:51:00,32.9,,
2012-04-01 22:53:00,,31.82,
2012-04-01 23:47:00,,,33.82
2012-04-01 23:51:00,31.82,,
2012-04-01 23:53:00,,31.82,
2012-04-02 00:47:00,,,32.91
