Date_Time,KSJC,KNUQ
2017-04-11 22:20:00,72.04,72.04
2017-04-11 22:25:00,72.04,72.04
2017-04-11 22:30:00,77.01,67.57
2017-04-11 22:35:00,,
2017-04-11 22:40:00,82.14,72.04
2017-04-11 22:45:00,,
2017-04-11 22:50:00,82.14,72.23
2017-04-11 22:53:00,82.14,
2017-04-11 22:55:00,77.01,72.23
2017-04-11 23:00:00,77.01,72.23
2017-04-11 23:05:00,77.01,77.01
2017-04-11 23:10:00,77.01,77.01
2017-04-11 23:15:00,82.14,77.01
2017-04-11 23:20:00,82.14,77.01
2017-04-11 23:25:00,82.14,77.01
2017-04-11 23:30:00,82.14,77.01
2017-04-11 23:35:00,82.14,77.01
2017-04-11 23:39:00,82.14,
2017-04-11 23:40:00,82.14,77.01
2017-04-11 23:45:00,82.14,77.01
2017-04-11 23:50:00,82.14,77.01
2017-04-11 23:53:00,82.14,
2017-04-11 23:55:00,77.01,82.14
2017-04-12 00:00:00,77.01,77.01
2017-04-12 00:05:00,,
2017-04-12 00:08:00,77.01,
2017-04-12 00:10:00,77.01,77.01
2017-04-12 00:15:00,77.01,82.27
2017-04-12 00:20:00,82.14,82.27
2017-04-12 00:25:00,82.14,82.27
2017-04-12 00:30:00,82.14,82.27
2017-04-12 00:35:00,87.75,82.27
2017-04-12 00:40:00,87.75,82.27
2017-04-12 00:45:00,87.75,82.27
2017-04-12 00:50:00,87.75,82.27
2017-04-12 00:53:00,87.75,
2017-04-12 00:55:00,87.75,82.27
2017-04-12 01:00:00,87.75,82.27
2017-04-12 01:05:00,82.27,82.27
2017-04-12 01:10:00,82.27,82.27
2017-04-12 01:14:00,82.27,
2017-04-12 01:15:00,82.27,82.27
2017-04-12 01:20:00,82.27,82.27
2017-04-12 01:25:00,82.27,82.27
2017-04-12 01:30:00,82.27,87.75
2017-04-12 01:35:00,,
2017-04-12 01:40:00,87.75,87.75
2017-04-12 01:45:00,82.27,87.75
2017-04-12 01:50:00,82.27,87.75
2017-04-12 01:53:00,82.27,
2017-04-12 01:55:00,82.27,87.75
2017-04-12 02:00:00,82.27,87.75
2017-04-12 02:05:00,82.27,87.75
2017-04-12 02:10:00,82.27,82.27
2017-04-12 02:15:00,82.27,82.27
2017-04-12 02:20:00,82.27,82.27
2017-04-12 02:25:00,82.27,82.27
2017-04-12 02:30:00,82.27,82.27
2017-04-12 02:35:00,82.27,82.27
2017-04-12 02:40:00,82.27,82.27
2017-04-12 02:45:00,82.27,82.27
2017-04-12 02:50:00,82.27,82.27
2017-04-12 02:53:00,82.27,
2017-04-12 02:55:00,82.27,87.75
2017-04-12 03:00:00,82.27,82.27
2017-04-12 03:05:00,82.27,82.27
2017-04-12 03:10:00,82.27,82.27
2017-04-12 03:15:00,,
2017-04-12 03:20:00,82.27,87.75
2017-04-12 03:25:00,82.27,87.75
2017-04-12 03:30:00,82.27,87.75
2017-04-12 03:35:00,82.27,87.75
2017-04-12 03:40:00,82.27,87.75
2017-04-12 03:45:00,,
2017-04-12 03:50:00,,
2017-04-12 03:53:00,82.27,
2017-04-12 03:55:00,82.27,87.75
2017-04-12 04:00:00,82.27,87.75
2017-04-12 04:05:00,82.27,87.75
2017-04-12 04:10:00,82.27,87.75
2017-04-12 04:15:00,82.27,87.75
2017-04-12 04:19:00,77.01,
2017-04-12 04:20:00,77.01,87.75
2017-04-12 04:25:00,82.14,87.75
2017-04-12 04:30:00,82.14,87.75
2017-04-12 04:35:00,82.14,87.75
2017-04-12 04:40:00,82.14,87.75
2017-04-12 04:43:00,82.14,
2017-04-12 04:45:00,77.01,87.75
2017-04-12 04:50:00,82.14,82.27
2017-04-12 04:53:00,82.14,
2017-04-12 04:55:00,82.14,82.27
2017-04-12 05:00:00,77.01,82.27
2017-04-12 05:05:00,,
2017-04-12 05:10:00,77.01,82.27
2017-04-12 05:15:00,77.01,87.75
2017-04-12 05:20:00,77.01,87.75
2017-04-12 05:25:00,,
2017-04-12 05:30:00,77.01,87.75
2017-04-12 05:35:00,77.01,82.27
2017-04-12 05:40:00,77.01,87.75
2017-04-12 05:45:00,77.01,87.75
2017-04-12 05:50:00,77.01,87.75
2017-04-12 05:53:00,77.01,
2017-04-12 05:55:00,77.01,87.75
2017-04-12 06:00:00,77.01,87.75
2017-04-12 06:05:00,77.01,87.75
2017-04-12 06:10:00,77.01,87.75
2017-04-12 06:15:00,77.01,87.75
2017-04-12 06:20:00,,87.75
2017-04-12 06:25:00,77.01,87.75
2017-04-12 06:30:00,77.01,87.75
2017-04-12 06:35:00,77.01,87.75
2017-04-12 06:40:00,77.01,87.75
2017-04-12 06:45:00,77.01,87.75
2017-04-12 06:50:00,77.01,87.75
2017-04-12 06:53:00,77.01,
2017-04-12 06:55:00,77.01,87.75
2017-04-12 07:00:00,77.01,87.75
2017-04-12 07:05:00,77.01,87.75
2017-04-12 07:10:00,77.01,87.75
2017-04-12 07:15:00,77.01,87.75
2017-04-12 07:20:00,77.01,87.75
2017-04-12 07:25:00,82.14,87.75
2017-04-12 07:30:00,82.14,87.75
2017-04-12 07:35:00,82.14,87.75
2017-04-12 07:40:00,82.14,87.75
2017-04-12 07:45:00,82.14,87.75
2017-04-12 07:50:00,82.14,87.75
2017-04-12 07:53:00,82.14,
2017-04-12 07:55:00,,
2017-04-12 08:00:00,76.85,87.75
2017-04-12 08:05:00,82.14,87.75
2017-04-12 08:10:00,82.14,87.75
2017-04-12 08:15:00,82.14,87.75
2017-04-12 08:20:00,77.01,87.75
2017-04-12 08:25:00,77.01,87.75
2017-04-12 08:30:00,77.01,87.75
2017-04-12 08:35:00,77.01,87.75
2017-04-12 08:40:00,72.23,87.75
2017-04-12 08:45:00,72.23,87.75
2017-04-12 08:50:00,72.23,87.75
2017-04-12 08:53:00,72.23,
2017-04-12 08:55:00,72.23,82.27
2017-04-12 09:05:00,72.23,77.17
2017-04-12 09:10:00,77.17,82.4
2017-04-12 09:15:00,77.17,82.4
2017-04-12 09:20:00,77.17,82.4
2017-04-12 09:25:00,77.17,82.4
2017-04-12 09:30:00,77.17,82.4
2017-04-12 09:35:00,77.17,82.4
2017-04-12 09:40:00,77.17,82.4
2017-04-12 09:45:00,77.17,77.33
2017-04-12 09:50:00,77.17,72.42
2017-04-12 09:53:00,77.17,
2017-04-12 09:55:00,77.17,72.42
2017-04-12 10:00:00,77.17,72.42
2017-04-12 10:05:00,77.17,82.4
2017-04-12 10:10:00,72.23,72.42
2017-04-12 10:15:00,77.17,77.17
2017-04-12 10:20:00,72.42,72.42
2017-04-12 10:25:00,72.42,72.42
2017-04-12 10:30:00,72.42,77.17
2017-04-12 10:35:00,72.42,72.42
2017-04-12 10:40:00,72.42,77.17
2017-04-12 10:45:00,72.42,77.17
2017-04-12 10:50:00,67.99,72.23
2017-04-12 10:53:00,67.99,
2017-04-12 10:55:00,67.99,72.23
2017-04-12 11:00:00,67.99,77.17
2017-04-12 11:05:00,67.99,77.17
2017-04-12 11:10:00,67.99,77.17
2017-04-12 11:15:00,63.64,77.17
2017-04-12 11:20:00,63.64,72.42
2017-04-12 11:25:00,63.64,72.42
2017-04-12 11:30:00,59.79,72.42
2017-04-12 11:35:00,63.64,67.79
2017-04-12 11:40:00,63.64,63.64
2017-04-12 11:45:00,63.64,59.54
2017-04-12 11:50:00,63.64,59.54
2017-04-12 11:53:00,63.64,
2017-04-12 11:55:00,63.64,59.54
2017-04-12 12:00:00,63.64,59.54
2017-04-12 12:05:00,63.64,59.3
2017-04-12 12:10:00,67.79,55.67
2017-04-12 12:15:00,63.64,55.67
2017-04-12 12:20:00,59.54,55.67
2017-04-12 12:25:00,59.54,55.67
2017-04-12 12:30:00,55.67,55.67
2017-04-12 12:35:00,55.67,55.67
2017-04-12 12:40:00,55.67,55.67
2017-04-12 12:45:00,59.54,52.03
2017-04-12 12:50:00,55.93,52.03
2017-04-12 12:53:00,55.67,
2017-04-12 12:55:00,55.67,52.03
2017-04-12 13:00:00,55.67,55.67
2017-04-12 13:05:00,52.3,55.67
2017-04-12 13:10:00,52.3,55.67
2017-04-12 13:15:00,52.3,55.67
2017-04-12 13:20:00,,
2017-04-12 13:25:00,52.3,52.3
2017-04-12 13:30:00,52.3,52.3
2017-04-12 13:35:00,,
2017-04-12 13:40:00,52.3,52.3
2017-04-12 13:45:00,52.3,52.3
2017-04-12 13:50:00,52.3,52.3
2017-04-12 13:53:00,52.3,
2017-04-12 13:55:00,52.3,52.3
2017-04-12 14:00:00,52.3,52.3
2017-04-12 14:05:00,52.3,52.3
2017-04-12 14:10:00,,
2017-04-12 14:15:00,52.3,52.3
2017-04-12 14:20:00,52.3,52.3
2017-04-12 14:25:00,52.3,52.3
2017-04-12 14:30:00,52.3,52.3
2017-04-12 14:35:00,52.3,52.3
2017-04-12 14:40:00,52.3,52.3
2017-04-12 14:45:00,52.3,48.87
2017-04-12 14:50:00,52.3,48.87
2017-04-12 14:53:00,52.3,
2017-04-12 14:55:00,52.3,48.87
2017-04-12 15:00:00,52.3,48.87
2017-04-12 15:05:00,52.3,45.93
2017-04-12 15:10:00,52.3,49.15
2017-04-12 15:15:00,,
2017-04-12 15:20:00,,
2017-04-12 15:25:00,52.3,45.93
2017-04-12 15:30:00,52.3,48.87
2017-04-12 15:35:00,52.3,45.93
2017-04-12 15:40:00,52.3,48.87
2017-04-12 15:45:00,52.3,48.87
2017-04-12 15:50:00,52.3,45.93
2017-04-12 15:53:00,52.3,
2017-04-12 15:55:00,52.3,45.93
2017-04-12 16:00:00,52.3,45.93
2017-04-12 16:05:00,52.3,45.93
2017-04-12 16:10:00,52.3,45.93
2017-04-12 16:15:00,49.15,45.93
2017-04-12 16:20:00,52.3,45.93
2017-04-12 16:25:00,52.3,48.87
2017-04-12 16:30:00,52.3,48.87
2017-04-12 16:35:00,52.3,48.87
2017-04-12 16:40:00,52.3,48.87
2017-04-12 16:45:00,52.3,48.87
2017-04-12 16:50:00,52.3,48.87
2017-04-12 16:53:00,52.3,
2017-04-12 16:55:00,52.3,52.03
2017-04-12 17:00:00,52.3,45.65
2017-04-12 17:05:00,55.67,45.65
2017-04-12 17:10:00,52.3,45.65
2017-04-12 17:15:00,52.3,45.65
2017-04-12 17:20:00,52.3,45.65
2017-04-12 17:25:00,,
2017-04-12 17:30:00,55.67,52.03
2017-04-12 17:35:00,52.3,52.03
2017-04-12 17:40:00,55.67,52.03
2017-04-12 17:45:00,55.67,52.03
2017-04-12 17:50:00,52.3,52.03
2017-04-12 17:53:00,55.67,
2017-04-12 17:55:00,55.67,52.03
2017-04-12 18:00:00,55.67,52.03
2017-04-12 18:05:00,55.67,52.03
2017-04-12 18:10:00,55.67,52.03
2017-04-12 18:15:00,55.67,52.03
2017-04-12 18:20:00,55.67,52.03
2017-04-12 18:25:00,,
2017-04-12 18:30:00,55.67,52.03
2017-04-12 18:35:00,59.3,55.41
2017-04-12 18:40:00,59.3,55.41
2017-04-12 18:45:00,59.3,55.41
2017-04-12 18:50:00,59.3,59.3
2017-04-12 18:53:00,59.3,
2017-04-12 18:55:00,59.3,59.3
2017-04-12 19:00:00,59.3,55.41
2017-04-12 19:05:00,63.18,59.3
2017-04-12 19:10:00,63.18,55.41
2017-04-12 19:15:00,63.18,55.41
2017-04-12 19:20:00,63.18,55.41
2017-04-12 19:25:00,59.05,55.41
2017-04-12 19:30:00,59.05,55.41
2017-04-12 19:35:00,59.05,59.05
2017-04-12 19:40:00,59.05,59.05
2017-04-12 19:45:00,59.05,59.05
2017-04-12 19:50:00,59.05,59.05
2017-04-12 19:53:00,59.05,
2017-04-12 19:55:00,59.05,59.05
2017-04-12 20:00:00,59.05,55.41
2017-04-12 20:05:00,59.05,59.05
2017-04-12 20:10:00,59.05,59.05
2017-04-12 20:15:00,59.05,59.05
2017-04-12 20:20:00,59.05,59.05
2017-04-12 20:25:00,59.05,59.05
2017-04-12 20:30:00,59.05,59.05
2017-04-12 20:35:00,,
2017-04-12 20:40:00,62.95,59.05
2017-04-12 20:45:00,59.05,59.05
2017-04-12 20:50:00,59.05,59.05
2017-04-12 20:53:00,62.95,
2017-04-12 20:55:00,62.95,59.05
2017-04-12 21:00:00,59.05,59.05
2017-04-12 21:05:00,59.05,59.05
2017-04-12 21:10:00,,
2017-04-12 21:15:00,59.05,59.05
2017-04-12 21:20:00,59.05,63.18
2017-04-12 21:25:00,59.05,63.18
2017-04-12 21:30:00,59.05,63.18
2017-04-12 21:35:00,59.05,67.36
2017-04-12 21:40:00,59.05,67.36
2017-04-12 21:45:00,59.05,67.36
2017-04-12 21:50:00,59.05,67.36
2017-04-12 21:53:00,59.05,
2017-04-12 21:55:00,59.05,67.36
2017-04-12 22:00:00,59.05,67.36
2017-04-12 22:05:00,59.05,67.36
2017-04-12 22:10:00,59.05,67.36
2017-04-12 22:15:00,59.05,71.85
2017-04-12 22:20:00,,
2017-04-12 22:25:00,59.05,82.14
2017-04-12 22:30:00,67.36,82.14
2017-04-12 22:35:00,67.36,87.66
2017-04-12 22:40:00,71.85,87.66
2017-04-12 22:45:00,71.85,87.66
2017-04-12 22:50:00,71.85,87.66
2017-04-12 22:53:00,76.85,
2017-04-12 22:55:00,76.85,87.66
2017-04-12 23:00:00,76.85,87.66
2017-04-12 23:05:00,76.85,93.65
2017-04-12 23:10:00,76.85,93.65
2017-04-12 23:15:00,76.85,87.66
2017-04-12 23:20:00,76.85,93.65
2017-04-12 23:25:00,76.85,93.65
2017-04-12 23:30:00,82.01,93.65
2017-04-12 23:35:00,82.01,93.65
2017-04-12 23:40:00,87.66,93.65
2017-04-12 23:45:00,87.66,93.65
2017-04-12 23:50:00,87.66,93.65
2017-04-12 23:53:00,87.66,
2017-04-12 23:55:00,87.66,93.65
2017-04-13 00:00:00,87.66,93.65
2017-04-13 00:01:00,87.66,
2017-04-13 00:05:00,87.66,93.65
2017-04-13 00:09:00,83.71,
2017-04-13 00:10:00,87.66,93.65
2017-04-13 00:15:00,87.66,93.65
2017-04-13 00:20:00,87.66,93.65
2017-04-13 00:25:00,87.66,93.65
2017-04-13 00:27:00,80.51,
2017-04-13 00:30:00,82.14,93.65
2017-04-13 00:35:00,82.14,93.65
2017-04-13 00:40:00,82.14,93.65
2017-04-13 00:45:00,82.14,93.65
2017-04-13 00:50:00,82.14,93.65
2017-04-13 00:53:00,82.14,
2017-04-13 00:55:00,82.14,93.65
2017-04-13 01:00:00,,
2017-04-13 01:05:00,82.14,93.65
2017-04-13 01:10:00,87.66,93.65
2017-04-13 01:15:00,87.66,93.65
2017-04-13 01:20:00,87.66,93.65
2017-04-13 01:25:00,87.66,93.65
2017-04-13 01:30:00,87.66,93.65
2017-04-13 01:35:00,,
2017-04-13 01:40:00,87.66,93.65
2017-04-13 01:45:00,87.66,93.05
2017-04-13 01:50:00,87.66,93.65
2017-04-13 01:53:00,87.66,
2017-04-13 01:55:00,87.66,93.65
2017-04-13 02:00:00,87.66,93.65
2017-04-13 02:05:00,87.66,93.65
2017-04-13 02:10:00,87.66,93.65
2017-04-13 02:15:00,87.66,93.65
2017-04-13 02:16:00,89.41,
2017-04-13 02:20:00,87.66,93.65
2017-04-13 02:25:00,87.66,93.65
2017-04-13 02:26:00,87.66,
2017-04-13 02:30:00,87.66,87.66
2017-04-13 02:35:00,87.66,87.66
2017-04-13 02:36:00,89.41,
2017-04-13 02:40:00,87.66,87.66
2017-04-13 02:45:00,93.65,82.01
2017-04-13 02:50:00,87.66,82.01
2017-04-13 02:53:00,87.66,
2017-04-13 02:55:00,87.66,76.68
2017-04-13 03:00:00,93.65,76.68
2017-04-13 03:05:00,87.66,81.88
2017-04-13 03:10:00,87.66,81.88
2017-04-13 03:12:00,89.41,
2017-04-13 03:15:00,87.66,
2017-04-13 03:20:00,87.66,81.88
2017-04-13 03:25:00,87.66,81.88
2017-04-13 03:30:00,87.66,81.88
2017-04-13 03:35:00,87.66,81.88
2017-04-13 03:40:00,87.66,81.88
2017-04-13 03:45:00,87.66,87.48
2017-04-13 03:50:00,87.66,87.48
2017-04-13 03:53:00,87.66,
2017-04-13 03:55:00,87.66,81.75
2017-04-13 04:00:00,87.66,81.75
2017-04-13 04:05:00,87.66,81.75
2017-04-13 04:10:00,93.6,81.75
2017-04-13 04:15:00,87.57,76.52
2017-04-13 04:20:00,87.57,76.52
2017-04-13 04:25:00,87.57,76.52
2017-04-13 04:30:00,93.6,76.52
2017-04-13 04:35:00,93.6,81.88
2017-04-13 04:40:00,93.6,81.88
2017-04-13 04:45:00,93.6,87.48
2017-04-13 04:50:00,93.6,87.48
2017-04-13 04:53:00,93.6,
2017-04-13 04:55:00,87.57,87.48
2017-04-13 05:00:00,87.57,87.48
2017-04-13 05:05:00,93.6,87.48
2017-04-13 05:10:00,93.6,87.48
2017-04-13 05:15:00,,
2017-04-13 05:20:00,93.6,93.45
2017-04-13 05:25:00,93.6,93.5
2017-04-13 05:30:00,87.57,93.5
2017-04-13 05:35:00,87.57,
2017-04-13 05:40:00,93.55,87.48
2017-04-13 05:45:00,87.57,93.5
2017-04-13 05:50:00,93.55,93.5
2017-04-13 05:53:00,89.32,
2017-04-13 05:55:00,,
2017-04-13 06:00:00,81.88,87.48
2017-04-13 06:05:00,,
2017-04-13 06:10:00,87.48,81.75
2017-04-13 06:15:00,,
2017-04-13 06:20:00,76.52,81.75
2017-04-13 06:25:00,76.52,87.48
2017-04-13 06:30:00,76.52,81.88
2017-04-13 06:35:00,76.52,76.52
2017-04-13 06:40:00,,
2017-04-13 06:45:00,76.52,87.48
2017-04-13 06:50:00,76.52,87.48
2017-04-13 06:53:00,76.52,
2017-04-13 06:55:00,76.52,87.48
2017-04-13 07:00:00,76.52,81.88
2017-04-13 07:05:00,76.52,81.88
2017-04-13 07:10:00,76.52,81.88
2017-04-13 07:15:00,76.52,81.88
2017-04-13 07:20:00,76.52,87.48
2017-04-13 07:25:00,81.88,87.48
2017-04-13 07:30:00,81.88,81.75
2017-04-13 07:35:00,81.88,87.48
2017-04-13 07:40:00,81.88,87.48
2017-04-13 07:45:00,81.88,87.48
2017-04-13 07:50:00,81.88,87.48
2017-04-13 07:53:00,81.88,
2017-04-13 07:55:00,81.88,87.48
2017-04-13 08:00:00,81.88,81.88
2017-04-13 08:05:00,81.88,81.88
2017-04-13 08:10:00,76.68,81.88
2017-04-13 08:15:00,76.68,81.88
2017-04-13 08:20:00,76.68,81.88
2017-04-13 08:25:00,71.85,76.68
2017-04-13 08:30:00,71.85,81.88
2017-04-13 08:35:00,71.66,76.68
2017-04-13 08:40:00,71.66,76.68
2017-04-13 08:45:00,76.68,76.68
2017-04-13 08:50:00,71.85,76.68
2017-04-13 08:53:00,71.85,
2017-04-13 08:55:00,71.85,76.68
2017-04-13 09:00:00,71.85,71.66
2017-04-13 09:05:00,71.85,71.66
2017-04-13 09:10:00,71.85,71.66
2017-04-13 09:15:00,71.85,76.68
2017-04-13 09:20:00,71.85,67.15
2017-04-13 09:25:00,67.15,67.15
2017-04-13 09:30:00,71.85,67.15
2017-04-13 09:35:00,67.15,67.15
2017-04-13 09:40:00,67.36,67.15
2017-04-13 09:45:00,67.15,67.15
2017-04-13 09:50:00,62.95,71.85
2017-04-13 09:53:00,62.95,
2017-04-13 09:55:00,62.95,67.15
2017-04-13 10:00:00,67.15,71.66
2017-04-13 10:05:00,67.15,71.66
2017-04-13 10:10:00,67.15,76.68
2017-04-13 10:15:00,67.15,71.66
2017-04-13 10:20:00,,
2017-04-13 10:25:00,,
2017-04-13 10:30:00,71.66,71.85
2017-04-13 10:35:00,76.68,71.85
2017-04-13 10:40:00,71.85,67.15
2017-04-13 10:45:00,71.85,62.95
2017-04-13 10:50:00,71.85,58.8
2017-04-13 10:53:00,67.15,
2017-04-13 10:55:00,71.85,62.72
2017-04-13 11:00:00,71.85,62.72
2017-04-13 11:05:00,67.15,58.8
2017-04-13 11:10:00,67.15,62.95
2017-04-13 11:15:00,,
2017-04-13 11:20:00,67.15,67.15
2017-04-13 11:25:00,67.15,67.15
2017-04-13 11:30:00,67.36,67.15
2017-04-13 11:35:00,,
2017-04-13 11:40:00,59.05,67.15
2017-04-13 11:45:00,59.05,58.8
2017-04-13 11:50:00,59.05,58.8
2017-04-13 11:53:00,62.95,
2017-04-13 11:55:00,62.95,54.89
2017-04-13 12:00:00,,
2017-04-13 12:05:00,58.8,54.89
2017-04-13 12:10:00,55.15,62.72
2017-04-13 12:15:00,55.15,62.72
2017-04-13 12:20:00,51.76,62.72
2017-04-13 12:25:00,51.48,58.55
2017-04-13 12:30:00,55.15,58.8
2017-04-13 12:35:00,58.8,54.89
2017-04-13 12:40:00,58.55,51.48
2017-04-13 12:45:00,54.89,51.48
2017-04-13 12:50:00,51.48,51.48
2017-04-13 12:53:00,55.15,
2017-04-13 12:55:00,51.48,51.48
2017-04-13 13:00:00,48.03,51.48
2017-04-13 13:05:00,51.48,51.48
2017-04-13 13:10:00,45.07,51.48
2017-04-13 13:15:00,48.31,51.48
2017-04-13 13:20:00,51.48,55.15
2017-04-13 13:25:00,48.03,51.48
2017-04-13 13:30:00,51.48,48.03
2017-04-13 13:35:00,51.48,48.03
2017-04-13 13:40:00,51.48,51.48
2017-04-13 13:45:00,51.48,51.48
2017-04-13 13:50:00,48.03,54.89
2017-04-13 13:53:00,48.31,
2017-04-13 13:55:00,48.31,51.48
2017-04-13 14:00:00,48.31,54.89
2017-04-13 14:05:00,45.07,51.48
2017-04-13 14:10:00,42.03,48.03
2017-04-13 14:15:00,,
2017-04-13 14:20:00,45.07,55.15
2017-04-13 14:25:00,48.31,67.15
2017-04-13 14:30:00,45.07,76.68
2017-04-13 14:35:00,45.07,67.15
2017-04-13 14:40:00,48.31,62.95
2017-04-13 14:45:00,55.15,62.72
2017-04-13 14:50:00,51.76,62.72
2017-04-13 14:53:00,55.15,
2017-04-13 14:55:00,55.15,62.72
2017-04-13 15:00:00,51.48,58.8
2017-04-13 15:05:00,54.89,54.89
2017-04-13 15:10:00,51.48,54.89
2017-04-13 15:15:00,51.76,58.55
2017-04-13 15:20:00,48.31,55.15
2017-04-13 15:25:00,48.31,55.15
2017-04-13 15:30:00,51.48,51.48
2017-04-13 15:35:00,48.31,54.89
2017-04-13 15:40:00,,
2017-04-13 15:45:00,51.48,51.48
2017-04-13 15:50:00,48.03,54.62
2017-04-13 15:53:00,48.03,
2017-04-13 15:55:00,48.03,51.21
2017-04-13 16:00:00,48.03,48.03
2017-04-13 16:05:00,48.03,48.03
2017-04-13 16:10:00,,
2017-04-13 16:15:00,48.03,51.21
2017-04-13 16:20:00,44.78,51.21
2017-04-13 16:25:00,44.78,51.21
2017-04-13 16:30:00,,
2017-04-13 16:35:00,44.78,54.62
2017-04-13 16:40:00,44.78,58.55
2017-04-13 16:45:00,44.78,54.62
2017-04-13 16:50:00,44.78,54.62
2017-04-13 16:53:00,48.03,
2017-04-13 16:55:00,48.03,54.62
2017-04-13 17:00:00,,
2017-04-13 17:05:00,45.07,54.89
2017-04-13 17:10:00,47.75,51.21
2017-04-13 17:15:00,47.75,47.75
2017-04-13 17:20:00,50.93,51.21
2017-04-13 17:25:00,47.75,54.89
2017-04-13 17:30:00,44.78,54.62
2017-04-13 17:35:00,47.75,50.93
2017-04-13 17:40:00,50.93,54.62
2017-04-13 17:45:00,54.62,51.21
2017-04-13 17:50:00,58.55,54.62
2017-04-13 17:53:00,58.55,
2017-04-13 17:55:00,54.62,51.21
2017-04-13 18:00:00,54.62,50.93
2017-04-13 18:05:00,54.62,54.62
2017-04-13 18:10:00,58.29,50.93
2017-04-13 18:15:00,54.62,50.93
2017-04-13 18:20:00,58.29,50.93
2017-04-13 18:25:00,,
2017-04-13 18:30:00,58.29,54.35
2017-04-13 18:35:00,,
2017-04-13 18:40:00,58.29,58.29
2017-04-13 18:45:00,54.35,58.29
2017-04-13 18:50:00,54.35,54.35
2017-04-13 18:53:00,54.35,
2017-04-13 18:55:00,58.29,58.29
2017-04-13 19:00:00,62.48,58.29
2017-04-13 19:05:00,62.48,62.24
2017-04-13 19:10:00,62.48,62.24
2017-04-13 19:15:00,62.48,62.24
2017-04-13 19:20:00,58.29,62.24
2017-04-13 19:25:00,62.48,62.24
2017-04-13 19:30:00,62.24,66.71
2017-04-13 19:35:00,58.03,66.71
2017-04-13 19:40:00,62.24,66.71
2017-04-13 19:45:00,62.24,66.71
2017-04-13 19:50:00,62.24,66.71
2017-04-13 19:53:00,62.24,
2017-04-13 19:55:00,62.24,66.71
2017-04-13 20:00:00,62.24,62.24
2017-04-13 20:05:00,,
2017-04-13 20:10:00,62.24,62.24
2017-04-13 20:15:00,,
2017-04-13 20:20:00,58.03,62.24
2017-04-13 20:25:00,58.03,62.24
2017-04-13 20:30:00,58.03,62.24
2017-04-13 20:35:00,58.03,66.49
2017-04-13 20:40:00,58.03,62.0
2017-04-13 20:45:00,62.0,62.0
2017-04-13 20:50:00,62.0,62.0
2017-04-13 20:53:00,58.03,
2017-04-13 20:55:00,,
2017-04-13 21:00:00,58.03,66.49
2017-04-13 21:05:00,62.0,66.49
2017-04-13 21:10:00,62.0,66.49
2017-04-13 21:15:00,62.0,66.49
2017-04-13 21:20:00,,
2017-04-13 21:25:00,62.0,66.49
2017-04-13 21:30:00,62.0,66.49
2017-04-13 21:35:00,62.0,66.49
2017-04-13 21:40:00,62.0,66.49
2017-04-13 21:45:00,62.0,66.49
2017-04-13 21:50:00,62.0,66.49
2017-04-13 21:53:00,62.0,
2017-04-13 21:55:00,62.0,66.49
2017-04-13 22:00:00,62.0,66.49
2017-04-13 22:05:00,62.0,71.08
2017-04-13 22:10:00,62.0,71.08
2017-04-13 22:15:00,62.0,66.49
2017-04-13 22:20:00,62.0,66.49
2017-04-13 22:25:00,,
2017-04-13 22:30:00,62.0,76.18
2017-04-13 22:35:00,62.0,71.27
2017-04-13 22:40:00,62.0,76.18
2017-04-13 22:45:00,62.0,76.18
2017-04-13 22:50:00,62.0,76.18
2017-04-13 22:53:00,62.0,
2017-04-13 22:55:00,62.0,76.18
2017-04-13 23:00:00,62.0,76.18
2017-04-13 23:05:00,62.0,76.18
2017-04-13 23:10:00,62.0,76.18
2017-04-13 23:15:00,62.0,76.18
2017-04-13 23:20:00,62.0,76.18
2017-04-13 23:25:00,,
2017-04-13 23:30:00,66.27,71.08
2017-04-13 23:35:00,66.27,71.08
2017-04-13 23:40:00,66.27,71.08
2017-04-13 23:45:00,66.27,71.08
2017-04-13 23:50:00,66.27,71.08
2017-04-13 23:53:00,66.27,
2017-04-13 23:55:00,66.27,71.08
2017-04-14 00:00:00,62.0,71.08
2017-04-14 00:05:00,66.27,71.08
2017-04-14 00:10:00,66.27,66.27
2017-04-14 00:15:00,66.27,70.88
2017-04-14 00:20:00,66.27,70.88
2017-04-14 00:25:00,66.27,70.88
2017-04-14 00:30:00,70.88,70.88
2017-04-14 00:35:00,70.88,70.88
2017-04-14 00:40:00,70.88,70.88
2017-04-14 00:45:00,66.27,70.88
2017-04-14 00:50:00,70.88,70.88
2017-04-14 00:53:00,66.27,
2017-04-14 00:55:00,66.27,70.88
2017-04-14 01:00:00,66.27,70.88
2017-04-14 01:05:00,,
2017-04-14 01:10:00,66.27,76.02
2017-04-14 01:15:00,66.27,76.02
2017-04-14 01:20:00,66.27,76.02
2017-04-14 01:25:00,66.27,76.02
2017-04-14 01:30:00,70.88,76.02
2017-04-14 01:35:00,,
2017-04-14 01:40:00,70.88,76.02
2017-04-14 01:45:00,70.88,76.02
2017-04-14 01:50:00,70.88,76.02
2017-04-14 01:53:00,70.88,
2017-04-14 01:55:00,70.88,76.02
2017-04-14 02:00:00,70.88,76.02
2017-04-14 02:05:00,70.88,76.02
2017-04-14 02:10:00,70.88,76.02
2017-04-14 02:15:00,70.88,76.02
2017-04-14 02:20:00,70.88,76.02
